meaning_index,sink_index,productive_frac,beautiful_one_frac,aggressor_frac,withdrawn_frac,collapsed_frac,birth_intention,social_trust,post_labor_current,sink_collapsed,scenario,post_labor,virtual_world_quality,run_id
0.48805828666318524,0.085,0.16,0.755,0.0,0.085,0.0,0.3698854986935066,0.5069267085694816,0.8,0,ubi_only,0.8,0.2,35
0.48137591021023485,0.165,0.14,0.695,0.0,0.165,0.0,0.364450738532947,0.5003942231440348,0.8,0,ubi_only,0.8,0.2,36
0.4817977786846619,0.16,0.175,0.665,0.0,0.16,0.0,0.3645187792169522,0.5028332796875961,0.8,0,ubi_only,0.8,0.2,37
0.48176075989691525,0.13,0.15,0.72,0.0,0.13,0.0,0.3643892973805884,0.5020906614131134,0.8,0,ubi_only,0.8,0.2,38
0.4846169384958186,0.095,0.145,0.76,0.0,0.095,0.0,0.3652741473659511,0.4996063453007541,0.8,0,ubi_only,0.8,0.2,39
0.48640653513490295,0.125,0.135,0.74,0.0,0.125,0.0,0.36693095818822413,0.5021397999651095,0.8,0,ubi_only,0.8,0.2,40
0.484850994601442,0.13,0.155,0.715,0.0,0.13,0.0,0.3667411421272286,0.5031264175995956,0.8,0,ubi_only,0.8,0.2,41
0.4843252627276883,0.14,0.175,0.685,0.0,0.14,0.0,0.3642921634578912,0.49706242395624395,0.8,0,ubi_only,0.8,0.2,42
0.48859418094636153,0.12,0.155,0.725,0.0,0.12,0.0,0.36961221296970864,0.5059061916352541,0.8,0,ubi_only,0.8,0.2,43
0.48508096028426384,0.11,0.175,0.715,0.0,0.11,0.0,0.36719013224926456,0.5047594935999844,0.8,0,ubi_only,0.8,0.2,44
0.4862380181070208,0.095,0.15,0.755,0.0,0.095,0.0,0.36647421471056973,0.5045112530753549,0.8,0,ubi_only,0.8,0.2,45
0.4863696655343324,0.11,0.155,0.735,0.0,0.11,0.0,0.3695755076795635,0.5072668136663792,0.8,0,ubi_only,0.8,0.2,46
0.4837545421530079,0.125,0.17,0.705,0.0,0.125,0.0,0.3675400394558489,0.5028531449052063,0.8,0,ubi_only,0.8,0.2,47
0.48443566559804924,0.155,0.16,0.685,0.0,0.155,0.0,0.3666301493759942,0.5054282084510188,0.8,0,ubi_only,0.8,0.2,48
0.4856164249838869,0.135,0.175,0.69,0.0,0.135,0.0,0.3703124014943079,0.5078055952455498,0.8,0,ubi_only,0.8,0.2,49
0.4843295868665179,0.14,0.165,0.695,0.0,0.14,0.0,0.36694427090780557,0.49968918096355,0.8,0,ubi_only,0.8,0.2,50
0.4852058461514032,0.15,0.17,0.68,0.0,0.15,0.0,0.36828871967990084,0.5072774266552826,0.8,0,ubi_only,0.8,0.2,51
0.48346902491481686,0.155,0.16,0.685,0.0,0.155,0.0,0.366808159524713,0.5039775167784228,0.8,0,ubi_only,0.8,0.2,52
0.4829032032131523,0.155,0.155,0.69,0.0,0.155,0.0,0.36824983382563714,0.5051459516607261,0.8,0,ubi_only,0.8,0.2,53
0.48279452539217566,0.115,0.145,0.74,0.0,0.115,0.0,0.36633292878943413,0.5035855673076343,0.8,0,ubi_only,0.8,0.2,54
0.4828739509352994,0.14,0.155,0.705,0.0,0.14,0.0,0.36359866726111334,0.4994387741460875,0.8,0,ubi_only,0.8,0.2,55
0.4849894757865876,0.15,0.15,0.7,0.0,0.15,0.0,0.36814928934369123,0.5031866733896524,0.8,0,ubi_only,0.8,0.2,56
0.485108573919849,0.12,0.17,0.71,0.0,0.12,0.0,0.3663135325015628,0.5023644405802208,0.8,0,ubi_only,0.8,0.2,57
0.4824163254209117,0.14,0.18,0.68,0.0,0.14,0.0,0.36656594088375594,0.5061371377004247,0.8,0,ubi_only,0.8,0.2,58
0.4861967706642224,0.115,0.14,0.745,0.0,0.115,0.0,0.3676963291143178,0.5003869269463608,0.8,0,ubi_only,0.8,0.2,59
0.4850016566353668,0.14,0.17,0.69,0.0,0.14,0.0,0.36909083007242816,0.5086113823685233,0.8,0,ubi_only,0.8,0.2,60
0.4888384262080225,0.1,0.165,0.735,0.0,0.1,0.0,0.37252496440072796,0.5075350151000347,0.8,0,ubi_only,0.8,0.2,61
0.4875574513932318,0.09,0.17,0.74,0.0,0.09,0.0,0.368849030042104,0.5048461514048098,0.8,0,ubi_only,0.8,0.2,62
0.4863269088272877,0.1,0.155,0.745,0.0,0.1,0.0,0.3681045741339711,0.4998016876530245,0.8,0,ubi_only,0.8,0.2,63
0.4859834753764444,0.125,0.16,0.715,0.0,0.125,0.0,0.3685307119519248,0.5048162714621506,0.8,0,ubi_only,0.8,0.2,64
0.4819547731257396,0.12,0.155,0.725,0.0,0.12,0.0,0.3632305258318916,0.4980362065024228,0.8,0,ubi_only,0.8,0.2,65
0.48362274999970833,0.14,0.16,0.7,0.0,0.14,0.0,0.36808448631638924,0.5064663624015865,0.8,0,ubi_only,0.8,0.2,66
0.4809400322059514,0.13,0.145,0.725,0.0,0.13,0.0,0.36449264822790545,0.5026696903248293,0.8,0,ubi_only,0.8,0.2,67
0.48344415855656203,0.14,0.18,0.68,0.0,0.14,0.0,0.3631911259304053,0.4953109774888618,0.8,0,ubi_only,0.8,0.2,68
0.4831396519306354,0.175,0.165,0.66,0.0,0.175,0.0,0.36797717059783636,0.5095133048263982,0.8,0,ubi_only,0.8,0.2,69
0.48855191265784925,0.095,0.145,0.76,0.0,0.095,0.0,0.3696172451460951,0.5062197707404903,0.8,0,ubi_only,0.8,0.2,70
0.483188196836571,0.14,0.14,0.72,0.0,0.14,0.0,0.3661894256203834,0.5017997054681567,0.8,0,ubi_only,0.8,0.2,71
0.4797250031410291,0.17,0.17,0.66,0.0,0.17,0.0,0.362892268099756,0.5017053574440847,0.8,0,ubi_only,0.8,0.2,72
0.485458165018925,0.125,0.15,0.725,0.0,0.125,0.0,0.367746701509658,0.5033463914374796,0.8,0,ubi_only,0.8,0.2,73
0.4875447306220647,0.105,0.16,0.735,0.0,0.105,0.0,0.3705741271441793,0.5101793306485329,0.8,0,ubi_only,0.8,0.2,74
0.4845874370233734,0.13,0.16,0.71,0.0,0.13,0.0,0.3684989572983673,0.5074907338341608,0.8,0,ubi_only,0.8,0.2,75
0.4855223361839235,0.09,0.13,0.78,0.0,0.09,0.0,0.36886485966451715,0.505981157424644,0.8,0,ubi_only,0.8,0.2,76
0.48694042520082786,0.125,0.175,0.7,0.0,0.125,0.0,0.37095091010294423,0.5110449287618107,0.8,0,ubi_only,0.8,0.2,77
0.48610371903782296,0.11,0.11,0.78,0.0,0.11,0.0,0.36664411084125936,0.5003400223881525,0.8,0,ubi_only,0.8,0.2,78
0.48752557294705495,0.1,0.135,0.765,0.0,0.1,0.0,0.36940205170950036,0.5061934085224237,0.8,0,ubi_only,0.8,0.2,79
0.4833740226495188,0.15,0.16,0.69,0.0,0.15,0.0,0.3659664738194831,0.5017473648605597,0.8,0,ubi_only,0.8,0.2,80
0.48407226433967165,0.145,0.17,0.685,0.0,0.145,0.0,0.36671738258177156,0.504727367829322,0.8,0,ubi_only,0.8,0.2,81
0.4869953237351439,0.145,0.17,0.685,0.0,0.145,0.0,0.3700452361069567,0.5043698081143299,0.8,0,ubi_only,0.8,0.2,82
0.4872616147833777,0.115,0.155,0.73,0.0,0.115,0.0,0.36719192268380724,0.5033369700284822,0.8,0,ubi_only,0.8,0.2,83
0.47951185564364857,0.175,0.15,0.675,0.0,0.175,0.0,0.36348984085526836,0.5021397074562587,0.8,0,ubi_only,0.8,0.2,84
0.48390068154150584,0.15,0.175,0.675,0.0,0.15,0.0,0.3692960025027453,0.5057411074027685,0.8,0,ubi_only,0.8,0.2,85
0.48637273734807834,0.105,0.18,0.715,0.0,0.105,0.0,0.3673998582187148,0.5034792036281556,0.8,0,ubi_only,0.8,0.2,86
0.4839834524663971,0.12,0.155,0.725,0.0,0.12,0.0,0.36591889470051187,0.4976108963923807,0.8,0,ubi_only,0.8,0.2,87
0.4854654563134669,0.1,0.165,0.735,0.0,0.1,0.0,0.3662755616295527,0.5017024650297437,0.8,0,ubi_only,0.8,0.2,88
0.4855066867393986,0.12,0.16,0.72,0.0,0.12,0.0,0.36678585483273823,0.498844321998012,0.8,0,ubi_only,0.8,0.2,89
0.4875637632927354,0.11,0.155,0.735,0.0,0.11,0.0,0.36980783540301304,0.5027913746923499,0.8,0,ubi_only,0.8,0.2,90
0.48570619132681175,0.13,0.155,0.715,0.0,0.13,0.0,0.3684889839777808,0.5069972069607332,0.8,0,ubi_only,0.8,0.2,91
0.4839652984358188,0.14,0.17,0.69,0.0,0.14,0.0,0.36686567198563225,0.5024739521638053,0.8,0,ubi_only,0.8,0.2,92
0.48764949840429594,0.1,0.16,0.74,0.0,0.1,0.0,0.37010813991441466,0.5021060388520617,0.8,0,ubi_only,0.8,0.2,93
0.4844732657650581,0.145,0.175,0.68,0.0,0.145,0.0,0.36406063459339705,0.5017900728227448,0.8,0,ubi_only,0.8,0.2,94
0.48642402032961596,0.11,0.18,0.71,0.0,0.11,0.0,0.3667389556340164,0.5030283746238422,0.8,0,ubi_only,0.8,0.2,95
0.4841286280809514,0.13,0.16,0.71,0.0,0.13,0.0,0.36617117007796424,0.5053805151170568,0.8,0,ubi_only,0.8,0.2,96
0.48137959954895015,0.16,0.125,0.715,0.0,0.16,0.0,0.36447083409061476,0.5046823753107975,0.8,0,ubi_only,0.8,0.2,97
0.48432780117070223,0.11,0.16,0.73,0.0,0.11,0.0,0.36433700210925635,0.4970723621818053,0.8,0,ubi_only,0.8,0.2,98
0.48289220954372913,0.155,0.13,0.715,0.0,0.155,0.0,0.3662732250341721,0.5056391426437717,0.8,0,ubi_only,0.8,0.2,99
0.5882616008472059,0.0,0.74,0.26,0.0,0.0,0.0,0.48912561233442026,0.5660929101324975,0.8,0,full_bundle,0.8,0.2,0
0.5887654589840132,0.0,0.74,0.26,0.0,0.0,0.0,0.4889708703763145,0.5703780867079893,0.8,0,full_bundle,0.8,0.2,1
0.5898022063654612,0.0,0.78,0.22,0.0,0.0,0.0,0.49089870322442564,0.5665657565001001,0.8,0,full_bundle,0.8,0.2,2
0.5909726110979624,0.0,0.77,0.23,0.0,0.0,0.0,0.4905724840886589,0.5634065937654164,0.8,0,full_bundle,0.8,0.2,3
0.5882012144708068,0.0,0.765,0.235,0.0,0.0,0.0,0.4872219381708048,0.5644965054844698,0.8,0,full_bundle,0.8,0.2,4
0.589534593111751,0.0,0.715,0.285,0.0,0.0,0.0,0.491267078498216,0.5705596692440587,0.8,0,full_bundle,0.8,0.2,5
0.5888180594927218,0.0,0.785,0.215,0.0,0.0,0.0,0.49119599353563337,0.5704119977714897,0.8,0,full_bundle,0.8,0.2,6
0.588880955426054,0.0,0.78,0.22,0.0,0.0,0.0,0.49094615011172577,0.5684080605489011,0.8,0,full_bundle,0.8,0.2,7
0.5901454372734382,0.0,0.755,0.245,0.0,0.0,0.0,0.49236678195183636,0.5726642312094691,0.8,0,full_bundle,0.8,0.2,8
0.5897829247589688,0.0,0.78,0.22,0.0,0.0,0.0,0.4895529802398278,0.569863419797062,0.8,0,full_bundle,0.8,0.2,9
0.5882523060288104,0.0,0.74,0.26,0.0,0.0,0.0,0.487932065897896,0.5635576000408627,0.8,0,full_bundle,0.8,0.2,10
0.5878197790412849,0.0,0.795,0.205,0.0,0.0,0.0,0.4887736049796483,0.571322983114606,0.8,0,full_bundle,0.8,0.2,11
0.5899927434030122,0.0,0.78,0.22,0.0,0.0,0.0,0.4907873032975292,0.5713595292136979,0.8,0,full_bundle,0.8,0.2,12
0.59081238662813,0.0,0.76,0.24,0.0,0.0,0.0,0.4928046429366383,0.5719887312673214,0.8,0,full_bundle,0.8,0.2,13
0.5901970775028518,0.0,0.745,0.255,0.0,0.0,0.0,0.49421173870256946,0.5755839593612716,0.8,0,full_bundle,0.8,0.2,14
0.5896903289382007,0.0,0.735,0.265,0.0,0.0,0.0,0.491072297665034,0.5718286147628473,0.8,0,full_bundle,0.8,0.2,15
0.5903487253116948,0.0,0.785,0.215,0.0,0.0,0.0,0.4921899891565246,0.573200358833089,0.8,0,full_bundle,0.8,0.2,16
0.5930522958689849,0.0,0.83,0.17,0.0,0.0,0.0,0.49575706347633824,0.5746261477022705,0.8,0,full_bundle,0.8,0.2,17
0.5946524771168172,0.0,0.855,0.145,0.0,0.0,0.0,0.49685074717101435,0.5758688231613884,0.8,0,full_bundle,0.8,0.2,18
0.5920569423615143,0.0,0.815,0.185,0.0,0.0,0.0,0.4938942103137507,0.574521503782637,0.8,0,full_bundle,0.8,0.2,19
0.5894989184632626,0.0,0.77,0.23,0.0,0.0,0.0,0.49188694811504696,0.5705656015027427,0.8,0,full_bundle,0.8,0.2,20
0.5893626920928399,0.0,0.775,0.225,0.0,0.0,0.0,0.4926578362898667,0.570121476213277,0.8,0,full_bundle,0.8,0.2,21
0.5920231825072163,0.0,0.78,0.22,0.0,0.0,0.0,0.4933857787135908,0.5740313518050629,0.8,0,full_bundle,0.8,0.2,22
0.5901603521202924,0.0,0.77,0.23,0.0,0.0,0.0,0.4912041157728003,0.5685603599529663,0.8,0,full_bundle,0.8,0.2,23
0.5913951620915457,0.0,0.755,0.245,0.0,0.0,0.0,0.4931666111141415,0.5693982952426628,0.8,0,full_bundle,0.8,0.2,24
0.5922176347077148,0.0,0.805,0.195,0.0,0.0,0.0,0.4942408650627964,0.5721229560348874,0.8,0,full_bundle,0.8,0.2,25
0.5891891451149022,0.0,0.78,0.22,0.0,0.0,0.0,0.4917931673430377,0.5700839006042224,0.8,0,full_bundle,0.8,0.2,26
0.5905274367827409,0.0,0.775,0.225,0.0,0.0,0.0,0.49038278836489657,0.5651171094962245,0.8,0,full_bundle,0.8,0.2,27
0.5943594251313143,0.0,0.78,0.22,0.0,0.0,0.0,0.49586214887731855,0.5734145298793594,0.8,0,full_bundle,0.8,0.2,28
0.5908561662634086,0.0,0.75,0.25,0.0,0.0,0.0,0.4919979637637063,0.5726255229495559,0.8,0,full_bundle,0.8,0.2,29
0.590485264031343,0.0,0.77,0.23,0.0,0.0,0.0,0.4906279850458391,0.5667743089303571,0.8,0,full_bundle,0.8,0.2,30
0.5904070394093115,0.0,0.835,0.165,0.0,0.0,0.0,0.4930035475438308,0.5749110531978396,0.8,0,full_bundle,0.8,0.2,31
0.5907065444703535,0.0,0.76,0.24,0.0,0.0,0.0,0.49011517524581877,0.5698917293968432,0.8,0,full_bundle,0.8,0.2,32
0.590243804318886,0.0,0.8,0.2,0.0,0.0,0.0,0.4904822231577207,0.5690957367853677,0.8,0,full_bundle,0.8,0.2,33
0.5897786645468677,0.0,0.745,0.255,0.0,0.0,0.0,0.48811902033315474,0.5650871768554715,0.8,0,full_bundle,0.8,0.2,34
0.5923102373623395,0.0,0.8,0.2,0.0,0.0,0.0,0.4943036138258849,0.5744646518227667,0.8,0,full_bundle,0.8,0.2,35
0.5887291034467368,0.0,0.77,0.23,0.0,0.0,0.0,0.4904642630818619,0.5688819563886243,0.8,0,full_bundle,0.8,0.2,36
0.5877740264928901,0.0,0.775,0.225,0.0,0.0,0.0,0.4893674108295523,0.5702477061374576,0.8,0,full_bundle,0.8,0.2,37
0.5878791609165563,0.0,0.765,0.235,0.0,0.0,0.0,0.4891171670782539,0.5692709285110946,0.8,0,full_bundle,0.8,0.2,38
0.5900007575658328,0.0,0.805,0.195,0.0,0.0,0.0,0.4901724232196149,0.5673449080064586,0.8,0,full_bundle,0.8,0.2,39
0.5915362139730846,0.0,0.805,0.195,0.0,0.0,0.0,0.49126673512437163,0.5691850966052564,0.8,0,full_bundle,0.8,0.2,40
0.5909766505285998,0.0,0.785,0.215,0.0,0.0,0.0,0.4916393512028442,0.570547536078789,0.8,0,full_bundle,0.8,0.2,41
0.590197974383981,0.0,0.795,0.205,0.0,0.0,0.0,0.48913934179350804,0.5645170188050516,0.8,0,full_bundle,0.8,0.2,42
0.5932800142618859,0.0,0.795,0.205,0.0,0.0,0.0,0.4939464962603003,0.5731385439766865,0.8,0,full_bundle,0.8,0.2,43
0.5906889178191242,0.0,0.765,0.235,0.0,0.0,0.0,0.49221381884582316,0.5725817777510105,0.8,0,full_bundle,0.8,0.2,44
0.591091324665185,0.0,0.81,0.19,0.0,0.0,0.0,0.4911786465524781,0.5722010292366597,0.8,0,full_bundle,0.8,0.2,45
0.5914962579293173,0.0,0.795,0.205,0.0,0.0,0.0,0.49413196153205946,0.5746273566926076,0.8,0,full_bundle,0.8,0.2,46
0.5898946815056032,0.0,0.775,0.225,0.0,0.0,0.0,0.4928777511514919,0.570896101000149,0.8,0,full_bundle,0.8,0.2,47
0.5914161097181743,0.0,0.735,0.265,0.0,0.0,0.0,0.4919709087646468,0.5731143930806137,0.8,0,full_bundle,0.8,0.2,48
0.592367434117964,0.0,0.755,0.245,0.0,0.0,0.0,0.4956363424314332,0.5755661601878035,0.8,0,full_bundle,0.8,0.2,49
0.5903629269073238,0.0,0.795,0.205,0.0,0.0,0.0,0.4919928990704826,0.567363926315378,0.8,0,full_bundle,0.8,0.2,50
0.5920967533083661,0.0,0.78,0.22,0.0,0.0,0.0,0.49403048342184547,0.5755744549735523,0.8,0,full_bundle,0.8,0.2,51
0.5898914750149712,0.0,0.745,0.255,0.0,0.0,0.0,0.4920547119846001,0.571769104634445,0.8,0,full_bundle,0.8,0.2,52
0.5902022261584965,0.0,0.765,0.235,0.0,0.0,0.0,0.4937894572774533,0.5729794668500336,0.8,0,full_bundle,0.8,0.2,53
0.5887083630638983,0.0,0.77,0.23,0.0,0.0,0.0,0.491427075009258,0.5713776705401787,0.8,0,full_bundle,0.8,0.2,54
0.5895794101420349,0.0,0.81,0.19,0.0,0.0,0.0,0.4891846991299019,0.5675925827061233,0.8,0,full_bundle,0.8,0.2,55
0.5913582682829766,0.0,0.77,0.23,0.0,0.0,0.0,0.49325700049918275,0.5708014924691658,0.8,0,full_bundle,0.8,0.2,56
0.5905949143824496,0.0,0.79,0.21,0.0,0.0,0.0,0.49131445343066105,0.57020495186985,0.8,0,full_bundle,0.8,0.2,57
0.5883266042375693,0.0,0.74,0.26,0.0,0.0,0.0,0.4913805515815376,0.5735298286551155,0.8,0,full_bundle,0.8,0.2,58
0.5910775408757506,0.0,0.78,0.22,0.0,0.0,0.0,0.49224551672571787,0.5678419464122128,0.8,0,full_bundle,0.8,0.2,59
0.5911387819721783,0.0,0.785,0.215,0.0,0.0,0.0,0.4940101751019537,0.5760574555214059,0.8,0,full_bundle,0.8,0.2,60
0.5924966345331374,0.0,0.8,0.2,0.0,0.0,0.0,0.49629658620950495,0.5744027137806551,0.8,0,full_bundle,0.8,0.2,61
0.5921276888360051,0.0,0.79,0.21,0.0,0.0,0.0,0.4931532295932835,0.572084018550132,0.8,0,full_bundle,0.8,0.2,62
0.5908016390837603,0.0,0.79,0.21,0.0,0.0,0.0,0.4925167959953807,0.5672356765986073,0.8,0,full_bundle,0.8,0.2,63
0.5910512936547427,0.0,0.775,0.225,0.0,0.0,0.0,0.4930372000143071,0.5721305092792788,0.8,0,full_bundle,0.8,0.2,64
0.5877369108278767,0.0,0.77,0.23,0.0,0.0,0.0,0.4883300584634145,0.565890225219717,0.8,0,full_bundle,0.8,0.2,65
0.5905428046123267,0.0,0.77,0.23,0.0,0.0,0.0,0.49349909049031887,0.5742840474722127,0.8,0,full_bundle,0.8,0.2,66
0.5877410184705467,0.0,0.735,0.265,0.0,0.0,0.0,0.49027602105387247,0.5710648498816261,0.8,0,full_bundle,0.8,0.2,67
0.5887208219235911,0.0,0.74,0.26,0.0,0.0,0.0,0.4875571598171791,0.562334678177255,0.8,0,full_bundle,0.8,0.2,68
0.5913491256935834,0.0,0.735,0.265,0.0,0.0,0.0,0.494022489472913,0.5776799423000648,0.8,0,full_bundle,0.8,0.2,69
0.5925438666473439,0.0,0.795,0.205,0.0,0.0,0.0,0.4934687678928911,0.5730601562248698,0.8,0,full_bundle,0.8,0.2,70
0.5901416848629891,0.0,0.82,0.18,0.0,0.0,0.0,0.4918559676194908,0.569962568575127,0.8,0,full_bundle,0.8,0.2,71
0.587224937197725,0.0,0.71,0.29,0.0,0.0,0.0,0.4884555371058524,0.5694869227809243,0.8,0,full_bundle,0.8,0.2,72
0.5913751017112716,0.0,0.795,0.205,0.0,0.0,0.0,0.49280891782310493,0.5710912110538625,0.8,0,full_bundle,0.8,0.2,73
0.5922667689510736,0.0,0.795,0.205,0.0,0.0,0.0,0.49502083031061145,0.5775566008572691,0.8,0,full_bundle,0.8,0.2,74
0.5906386334794798,0.0,0.77,0.23,0.0,0.0,0.0,0.4936214799872917,0.575264095152084,0.8,0,full_bundle,0.8,0.2,75
0.59039981197176,0.0,0.805,0.195,0.0,0.0,0.0,0.4932668935986048,0.5732267535688212,0.8,0,full_bundle,0.8,0.2,76
0.5924170923507103,0.0,0.79,0.21,0.0,0.0,0.0,0.4956974914759556,0.5785268294187589,0.8,0,full_bundle,0.8,0.2,77
0.5916566821346981,0.0,0.81,0.19,0.0,0.0,0.0,0.49165980311100155,0.5681736607022477,0.8,0,full_bundle,0.8,0.2,78
0.5912615341357895,0.0,0.82,0.18,0.0,0.0,0.0,0.4931383789423967,0.5729777092559685,0.8,0,full_bundle,0.8,0.2,79
0.5898261105688698,0.0,0.73,0.27,0.0,0.0,0.0,0.4909753524675314,0.5691860734221451,0.8,0,full_bundle,0.8,0.2,80
0.5898880558702365,0.0,0.79,0.21,0.0,0.0,0.0,0.4913811108007164,0.5719454360835361,0.8,0,full_bundle,0.8,0.2,81
0.5928096830262615,0.0,0.785,0.215,0.0,0.0,0.0,0.4950106000372599,0.5720192359240621,0.8,0,full_bundle,0.8,0.2,82
0.5914667974341762,0.0,0.76,0.24,0.0,0.0,0.0,0.4910823750464995,0.5701404717591493,0.8,0,full_bundle,0.8,0.2,83
0.5882912321251886,0.0,0.75,0.25,0.0,0.0,0.0,0.48977020593672227,0.570397280798353,0.8,0,full_bundle,0.8,0.2,84
0.5907650753801429,0.0,0.77,0.23,0.0,0.0,0.0,0.4946909595045216,0.5735550741283086,0.8,0,full_bundle,0.8,0.2,85
0.5908802147169989,0.0,0.765,0.235,0.0,0.0,0.0,0.49165106570313827,0.5706684360033281,0.8,0,full_bundle,0.8,0.2,86
0.589159565217264,0.0,0.785,0.215,0.0,0.0,0.0,0.49055737583729053,0.5650676373504285,0.8,0,full_bundle,0.8,0.2,87
0.5900043997772253,0.0,0.765,0.235,0.0,0.0,0.0,0.4905120111585532,0.5688578275608466,0.8,0,full_bundle,0.8,0.2,88
0.5912128258365493,0.0,0.77,0.23,0.0,0.0,0.0,0.4918508823253873,0.5666822766316729,0.8,0,full_bundle,0.8,0.2,89
0.5927615062289802,0.0,0.815,0.185,0.0,0.0,0.0,0.4946295994488017,0.5705000453058674,0.8,0,full_bundle,0.8,0.2,90
0.5903740777697228,0.0,0.775,0.225,0.0,0.0,0.0,0.49274089308458274,0.5741194586776873,0.8,0,full_bundle,0.8,0.2,91
0.5907444915864805,0.0,0.775,0.225,0.0,0.0,0.0,0.492292113008773,0.5703688335039859,0.8,0,full_bundle,0.8,0.2,92
0.5919910944824366,0.0,0.8,0.2,0.0,0.0,0.0,0.4945669243556523,0.5696637345098112,0.8,0,full_bundle,0.8,0.2,93
0.5896673927232599,0.0,0.77,0.23,0.0,0.0,0.0,0.48872927087023776,0.5692820285859079,0.8,0,full_bundle,0.8,0.2,94
0.5911552691284575,0.0,0.77,0.23,0.0,0.0,0.0,0.49130884780046313,0.5705770874600173,0.8,0,full_bundle,0.8,0.2,95
0.5895968139327374,0.0,0.775,0.225,0.0,0.0,0.0,0.49099574846166866,0.5729770606279145,0.8,0,full_bundle,0.8,0.2,96
0.5883244960765228,0.0,0.73,0.27,0.0,0.0,0.0,0.49009877314848005,0.5727948265167447,0.8,0,full_bundle,0.8,0.2,97
0.5888152666371598,0.0,0.785,0.215,0.0,0.0,0.0,0.48840762217633055,0.5640126200780451,0.8,0,full_bundle,0.8,0.2,98
0.590516362298869,0.0,0.795,0.205,0.0,0.0,0.0,0.4921004184401471,0.5737450465630359,0.8,0,full_bundle,0.8,0.2,99
0.31847893409024297,0.95,0.0,0.05,0.005,0.605,0.34,0.1809681443341718,0.4341149070095686,0.95,1,baseline,0.95,0.2,0
0.3192232863120007,0.965,0.0,0.035,0.01,0.585,0.37,0.18120402467427377,0.43223338143240975,0.95,1,baseline,0.95,0.2,1
0.31943715183120563,0.96,0.0,0.04,0.005,0.625,0.33,0.18287636061498244,0.43402639590043846,0.95,1,baseline,0.95,0.2,2
0.3210907196914292,0.955,0.0,0.045,0.0,0.63,0.325,0.18419186127731466,0.43742459931599215,0.95,1,baseline,0.95,0.2,3
0.31892461547298523,0.955,0.0,0.045,0.005,0.565,0.385,0.18230444746301114,0.4323096930110286,0.95,1,baseline,0.95,0.2,4
0.3186460368488914,0.965,0.0,0.035,0.0,0.615,0.35,0.18161784541923456,0.43348856554623283,0.95,1,baseline,0.95,0.2,5
0.31947552946951574,0.97,0.0,0.03,0.01,0.575,0.385,0.18214095732155766,0.43459567885957767,0.95,1,baseline,0.95,0.2,6
0.317896331953457,0.955,0.0,0.045,0.015,0.575,0.365,0.18138905618172987,0.4329259021048557,0.95,1,baseline,0.95,0.2,7
0.3195807331746331,0.945,0.0,0.055,0.005,0.57,0.37,0.18502954071448627,0.43978549980261095,0.95,1,baseline,0.95,0.2,8
0.318564277710054,0.96,0.0,0.04,0.01,0.59,0.36,0.18220635595552317,0.4353116298594448,0.95,1,baseline,0.95,0.2,9
0.31796833983999895,0.955,0.0,0.045,0.01,0.59,0.355,0.18214011198598412,0.4347155045916903,0.95,1,baseline,0.95,0.2,10
0.31770492534675954,0.965,0.0,0.035,0.02,0.615,0.33,0.18238514534725683,0.43660863137289907,0.95,1,baseline,0.95,0.2,11
0.3164272386171657,0.955,0.0,0.045,0.0,0.57,0.385,0.18039964638775682,0.43085181193331906,0.95,1,baseline,0.95,0.2,12
0.31791083707591034,0.97,0.0,0.03,0.005,0.61,0.355,0.18167171952522623,0.43181968282935357,0.95,1,baseline,0.95,0.2,13
0.3136744061758642,0.955,0.0,0.045,0.01,0.52,0.425,0.17704154699234373,0.4291676801398079,0.95,1,baseline,0.95,0.2,14
0.3205603299429298,0.975,0.0,0.025,0.0,0.63,0.345,0.18465361609945205,0.43494948169521663,0.95,1,baseline,0.95,0.2,15
0.3174552821209916,0.955,0.0,0.045,0.0,0.59,0.365,0.181570947664042,0.4385729823282226,0.95,1,baseline,0.95,0.2,16
0.319323362419006,0.96,0.0,0.04,0.005,0.615,0.34,0.18164516459710675,0.4286428074396113,0.95,1,baseline,0.95,0.2,17
0.3192531787640764,0.965,0.0,0.035,0.005,0.62,0.34,0.18201517894115513,0.4333287247960273,0.95,1,baseline,0.95,0.2,18
0.31782408157393266,0.97,0.0,0.03,0.01,0.595,0.365,0.17979115619644986,0.42663144646820755,0.95,1,baseline,0.95,0.2,19
0.3234085254482024,0.955,0.0,0.045,0.005,0.58,0.37,0.1871589637451841,0.44016197820207836,0.95,1,baseline,0.95,0.2,20
0.3185917482691494,0.96,0.0,0.04,0.0,0.59,0.37,0.1832768432825923,0.4379825267562439,0.95,1,baseline,0.95,0.2,21
0.3173343385188802,0.95,0.0,0.05,0.005,0.55,0.395,0.18073305871834403,0.43648969999952286,0.95,1,baseline,0.95,0.2,22
0.32181813487865685,0.95,0.0,0.05,0.005,0.59,0.355,0.18290614288564783,0.43431622650971646,0.95,1,baseline,0.95,0.2,23
0.32112305428971216,0.96,0.0,0.04,0.01,0.635,0.315,0.1860318355062015,0.4410608679087255,0.95,1,baseline,0.95,0.2,24
0.3176307316545904,0.965,0.0,0.035,0.005,0.59,0.37,0.17953598866993217,0.4285519428105461,0.95,1,baseline,0.95,0.2,25
